ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID
3886,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFWLJ4AhNo7agYr_yYa71xGQS9N7se75mfaiYuo13fiBR6K4kvGzJZ0J2Hi7GcRsG6tpINSkK16CbACjLU,This is very helpfull aap.,5,0,INDIAN Knowledge,,83.0.4103.106,12/19/2020,com.android.chrome
3887,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEYVqmA_UTzh11Quy1UizsfG2el1gOsDNgU59YLrvhR_gn6ekkBR6HJv-93XoQRtLDGtt2JL3jk8a7zh_I,Good,3,2,Ijeoma Happiness,,85.0.4183.127,12/19/2020,com.android.chrome
3888,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEg9ty0e-XbrzLKGS9tR4B5IdOhbmnXMUqBcrrjHHmrpwxc5M2bllzCA4_D3ey_CxEJpmUL2NiWf5nfCpo,Not able to update. Neither able to uninstall.,1,0,Priti D BtCFs-29,,85.0.4183.127,12/19/2020,com.android.chrome
3889,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFZD6_3lnmJHahyLId-jFgkmc125IuTxtsOvDMhAkqZNjOw9r_Yq2OPEQoxIjxKejWMi9owlLXuYUioMmU,Nice app,4,0,Ajeet Raja,,77.0.3865.116,12/19/2020,com.android.chrome
3890,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHc1mf1QShRHcs2NeWSXebjuwBj701Yt7V3flIclDu4rb5_QWRQLXgF8IR-_dYhmkYy8KC7FXSHz9cUc3w,Many unwanted ads,1,0,Rams Mp,,87.0.4280.66,12/19/2020,com.android.chrome
3891,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG-4Epa4V0ox2N5ApBrtAgzbsDvmAnChDzPg8MJIIUqHNzGJkdnBdYFP3k3GAlqqihzGjNf1CDGlmQn_uQ,This app good,4,0,Akash More,,83.0.4103.101,12/19/2020,com.android.chrome
3892,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFdYdr1JoamC1mFYBbwvG45u-lKNdF5VFkGEM8yIGJAcP7ztxsFCMM4XKHo8WNkfiPqtuHV7sPXuBf4heM,Yes yes,5,0,Leslie Harrison,,87.0.4280.101,12/19/2020,com.android.chrome
3893,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHxsi7ZNScsTTb_nMV1ZXM6jhq3wOnRAGzTgpirqzQnxSWsqC3v47AA5cT-h6ImJAcLf-iPc2Q1cy87zZE,Awesome,5,0,Monish Sangani,,85.0.4183.127,12/19/2020,com.android.chrome
3894,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFDlNE-NBLCDAQRHXlK7NbWg-OPhF_YbnOpulsRFMoOEy1MPcyQ7tMUhqvWpgXWJSYyuKKsWlmJsbs72pk,Very bad app 😞,1,0,Akshat Bhardwaj,,78.0.3904.96,12/19/2020,com.android.chrome
3895,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGe1bC4_Rw_IBkuXri_dE2TtWM5R0IY0xSPhBnG7-8yDu0joZDx2yUaOD-Fi5QZ9aSUGYBYJbJ-HTF6VbY,Many times I tried to update its not updating. And now whenever I try to use the app it freezes and goes back to home,1,0,Aditi Rathor,,86.0.4240.198,12/19/2020,com.android.chrome
3896,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH8_ZfCPllM_NRxDPY8IiORq7jC1ftHhBqWJvTg_QCytqME1Ufdz8N2Z0qT0L2dsTQ3zssmcqCsFkqLgCc,Good,5,0,Sujot Patel,,86.0.4240.99,12/19/2020,com.android.chrome
3897,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG9e9WUD9CICwoY29lc6UnF5TQfN5mN99uRdocBBYwW-voE5Y0N-wNkH6vir4D9RT-Tl6pRU109OQgfymg,Very good app,5,0,Ghasiram Sa,,86.0.4240.198,12/19/2020,com.android.chrome
3898,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFB605puNbHpCTcaeXNM2AHGgyPhGmJNA84btTx4MWjf64VK70Q00yehNf6pCH6uOjHKCxTDdXYWYkmoMo,App is not getting update and it is not getting open too and saying u r using very old version plz update but it is not updating...,1,0,Daksh Gulati,,83.0.4103.106,12/19/2020,com.android.chrome
3899,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEDMHGvtFeMKzzzMhznmXW0usWbENymSbCrCyjekI48jZfNZ6damhwJEQQzLTUEx02Iv2zwfuUmSuHeyu4,Mostly useful,5,0,Sunderrajan. K Sunrise,,86.0.4240.110,12/19/2020,com.android.chrome
3900,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF1W3lWdFBFuJ9pTzVJLRt2t31Voj1x_sx7ej4Q0-OESBSJw_ShU5wYmJIPZ_mBy7DhnLGLihH0aVpWTEw,everything ia possible on chrome i like it,5,0,saqib wani,,84.0.4147.125,12/19/2020,com.android.chrome
3901,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFGWKHxW5O6bL8p3zURZeK-xUQY2ucrIq4hucgnisKC2cJw67j-fn6IErsxlOAx_aKu0coe6OiGVCg49kQ,Very coming in real status. Thank you,1,0,Richyy Gonzalez,,87.0.4280.86,12/19/2020,com.android.chrome
3902,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHAjHYmPaEz219o5AF0qBC2OhYkBUuQU677flelOtPNl_JB0SzHPhRXXPNe5VksjJG3Re8RElxGmIuzrbE,Good,5,0,MD. ROKONUZZAMAN,,86.0.4240.198,12/19/2020,com.android.chrome
3903,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHck2oepZPmRW8iJWY8FMZhqeDX43PR_XLXSxP9VpjeOLjtjuOcwUNr-Ub5XXmxQ2-jhbvaCubKM9G9Bi4,Low download speed,3,0,omid rostami,,87.0.4280.101,12/19/2020,com.android.chrome
3904,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGIQSCBTfrWC-thBjBCLhGWSTFXzrz5db99m_niWrlYba7B5nuhGVY-O9X9jaD1tko1GjdZhzOIpjs6P5w,Suuper,4,0,Suresh Ramya,,85.0.4183.127,12/19/2020,com.android.chrome
3905,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGCJOAWmO88ffTSliajffRSabUbP-5UXA9gQ-X08XS-Z0ZJOSqZ7hT1_RNYPnNZXPXOHqATbCJxROOUazo,I want to download greana free fire but that not comming in file,1,0,Dinkar Kamble,,87.0.4280.101,12/19/2020,com.android.chrome
3906,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEGAnuTK9W0O88ps0_i4OE2B5dY_pj6V1JwLIM9ymviNWk4AAIBv-sGd_w1abD6pABG6XJfxS7HDQVhBSM,Good for news and etc,5,0,Anand Yadav,,86.0.4240.99,12/19/2020,com.android.chrome
3907,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGAf_-z0aKI3XXgnrYq-tfDrsZTCho0gBCCRZUD8ZoxWhf074n8owrVrfAG71S_NUJWidMbZwHV5imdJno,Best,4,0,Supriya. kumari Ghailarh Madhepura,,84.0.4147.125,12/19/2020,com.android.chrome
3908,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHUEXtfoF3yuNfO9G7NNLULmCl_n4ttSViwMX8JBdK1H5qEcF7mBYHr8iStVai63I4Tx__IuZ9CkwN6PzU,Good,5,0,Thamman Nishad,,71.0.3578.99,12/19/2020,com.android.chrome
3909,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFoTmo_HR3Xqn8nS31E9QKkxNFlv0crV-N8m-EBIVlU67reXD_t1p7UbYFJMdVxilGffb5U6s0ggnd3OCo,mydeviceshavebeenhacked and im just a humble christian i know and all knowing hard and i need to do what they tell me to all to know two face is hard to take when I hear they are trying lie about so much in the world and even online and hide who i am some is true but i am just trying to get life without this threats on my everything know the story the truth i just call them out if it is the car tel rick/ desiree then all of you come see me im done with you and i will keep on posting this is r,5,0,Weakley Joseph,,43.0.2357.93,12/19/2020,com.android.chrome
3910,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHr-4s56YnTcGw6Kat5ib1Up354Tyx9V5yeH7jdVhe66AHCYsboaAkmjPX7QyFItTKNgt45TisQKaKovVw,Awesome browser,5,0,Shar Parsad,,74.0.3729.136,12/19/2020,com.android.chrome
3911,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFXA_cEmQQ8Y8gBo_FsB1jKmzTXyEMk2JGUdj5wDDoYqAWqWQ4iO-4IGlEr_6tGAj4sT2GMqwqpDUtdWJE,Rait crom,5,0,DJ song full bass,,83.0.4103.106,12/19/2020,com.android.chrome
3912,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHvy1DJ7dOxmRUuZjhVjz_Ya_iWaegXjDAUncvqQsBxjaYoB-uYac1OrBzVyFYx0_xVonbWeQnJ9feyXfA,Ok,4,0,V v rao Vasabakthula,,87.0.4280.101,12/19/2020,com.android.chrome
3913,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFv1mIaVkFlnLQc63FWAihPyLuLWSxnaCScH1lzngWU0O3FbvE2iCtW4kj9t3lVC8hIkDvQrjbdDFRRX0I,Continual Awe snaps... Fix it,4,0,Dan O,,86.0.4240.99,12/19/2020,com.android.chrome
3914,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHX7HqdklhsW201Wiu7piu82qHdhdit6sq_V0pVrJYNO4VzvYdy_ajTClMvffjjm14jOifupbi2TkipRFY,moves download use,5,0,Karthi Karthi,,80.0.3987.99,12/19/2020,com.android.chrome
3915,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEtv457DSOeIW0ZQeEQ1rOjF34hcZTLXyv2hfK_zpeWOjtPMTx-Cpu8wWN3fuJUYmWf72NOEGQczIY3ys8,"Best and fastest ,👍👍👍",5,0,Saad Khan,,86.0.4240.198,12/19/2020,com.android.chrome
3916,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG-fvAmN_EwN_YzeYEbpWk0zbxBbGtXseF4KoEYlLINNzALklTwidH6DOwk8WFahEj1VQoSlMg-6W26WZo,Data consuming,1,0,Aniket Sahu,,87.0.4280.101,12/19/2020,com.android.chrome
3917,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHBbeyTtAIUt1C8OiomsByy8kOHv8Uacv0EeNWmSquRKQh9YiDgs4xSQ4yAh8pgYV6PIMrGbaKOoK8THxg,My phone is samsung s9 and I can't update the app,1,0,Suman Rajora,,81.0.4044.138,12/19/2020,com.android.chrome
3918,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG_OlxYdME-UWjf07GbckOOqh_LT1AEQvkvrjYJRA69JbNDTj_GyjGayXfFD67MCth5wT-WXJtzFgt9otU,"It lags this days. Worst of it, I can't even update it. I can't even update it!!!",1,0,Arcksonrinder Oyewole,,84.0.4147.125,12/19/2020,com.android.chrome
3919,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF2YTpox-TMqrSzD6DMWOIU1JaZcxoNqhB8UszBIaGWGvTFqK6fmoH1sW5LYjzbiiNxPurvGgrmDzv0RmU,Very good app i like this for every uses,5,0,Devaan S. Kunwar,,87.0.4280.101,12/19/2020,com.android.chrome
3920,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFa9JPzbu_xuCo4rc_hoFv0iWCmLTWypr55hjZKu7QkkMKtcNlOjNxFEzQ1iTyj2mltgB_gncmg6Ui-eX8,Not bad,5,0,Roioehhd Hehksifgh,,,12/19/2020,com.android.chrome
3921,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFG6TA54Mkcv3Y6IwUonPMQhGddTxik_SJ4VPiCNXg3qoOuIGploIVEKvm47kKxtDfrRT0XN0FlC1lsG5I,Very nice app,5,0,Yell Asmr,,84.0.4147.125,12/19/2020,com.android.chrome
3922,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGTgCjzifWIRWsvDDUpRF1vhPCeprLYbEp_CW53H_jk6h-Vo_ZRiYEr-NK6OVOF_DCskTcyx5BeHZGy6sg,mast xnxx,5,0,Badsha boy boy,,36.0.1985.135,12/19/2020,com.android.chrome
3923,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFxCXnfLVSnkTwOywn8KlEkomY7P_dz4fpZWD3_7eS4jDJmPL2yZWrtfmZ8W4Q0xhQrZDhJaRGkLxZDlZs,I am unable to update my google chrome app through playstore,1,0,Pubg Bhaiya,,86.0.4240.99,12/19/2020,com.android.chrome
3924,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHjKnZAr4JO6Khz6_UURlJMBOQLycwdHUlnZEuz14VYxeVhxkAxN85grMegXWtl83nPcHnB2DhztiZM7HQ,Attractive,5,0,SAUVIK SAHA,,81.0.4044.138,12/19/2020,com.android.chrome
3925,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGfqz1gJmLHwG3gyL1aHCuF8sWTmuP_ZFnQeOwMgdxCTdvMOpzbDseRKYH2hJJMw_7_Ko9iP23bFgfpdxs,Your download manager is garbage. Pls fix 😠 next update,1,0,yash chaudhary,,87.0.4280.101,12/19/2020,com.android.chrome
3926,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGW7WH9Nb_s-O3-bZaLJdFgMGtuiyP9kiHi1S8Hm0MRYefq0IIL6hJhwYJpRAzzVp6A5FcfmP6sBxOThn4,Theres a lot of learning,5,0,Neil Atok,,69.0.3497.100,12/19/2020,com.android.chrome
3927,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGyIUgtwSJ6L-DiFZqS5HXBI2ucLJKFmZRCiP04MM-SVl_QnjoKsEDcBSckHQrWVjeOGNvtQ19bJldt7dw,Thanks Cool,5,0,Mark Hampton,,85.0.4183.101,12/19/2020,com.android.chrome
3928,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHpjxrDWG8isJIUKLeU9nxvDitKBHz1m7cVCPiWzQQi3kbikuMhlCM4BDIgQo3tMD6_9UclO_vg6hhwup4,Okk kind but bad then brave,1,0,shradha baradiya,,87.0.4280.101,12/19/2020,com.android.chrome
3929,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH3gas1SqedG46h9ltr6TTngBBgIf5pUj3ZamCYv_o0WgLddn_fa24_SXRN-rnBaHl7DtTmAHoTh_9Esio,Can't update on Huawei Mate 20X..,3,0,abu kasim,,87.0.4280.101,12/19/2020,com.android.chrome
3930,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEdn54QLQTXYWOHshtFXQBCvbK9-wqeCfke1dedBWpT3VQR_VzOZfgWoJWpvJOb06Q76YL4LJ7kPBQ4YMI,"I have problem with that whenever I go to any web site a tab open automatically that's headline is "" Another app displaying over chrome""",3,0,Subham Raj,,87.0.4280.101,12/19/2020,com.android.chrome
3931,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHnIuoHqk-JLA8kYiv5ApLGx6sfhpdAGv6seQKYKfXUBWgSxTU7a1TFEgBMlBdJhs-Gwd_ie9tI_HBQybs,Kamrulhasan,5,0,Kamrul Hasan,,87.0.4280.101,12/19/2020,com.android.chrome
3932,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFLJm-P_RTG11KG89Xg6oxHvFa9g5Xyih6gieWCKg55L8UOSSMcGXyZOo7PryxO2UnWgAOJijAnN5a3gtw,Ok,5,0,nells wons,,84.0.4147.111,12/19/2020,com.android.chrome
3933,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE6hsuZIwBWqXxrfFumFihsA0miGO5g7geo4ySWG9Dquc1EUR_l44NTl443EaZ0rvSl2NMEskoz2jWI_54,เฉยๆไม่มีไร,4,0,Minson_KP,,86.0.4240.99,12/19/2020,com.android.chrome
3934,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFouHz9N_2JRe8oH3Hlb2miy_Qm-oaij7y2O4OC2rni1GUglsmHe07JeY9thKfCgFBWJhun-jWGzA-uDG8,Unable to update won't load crashing at times unresponsive was a good reliable app now it's unreliable,1,0,Miguel Saravia,,79.0.3945.93,12/19/2020,com.android.chrome
3935,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHS1lWp_dC0WfFGnas0eq5iBrnUf-N1LXUjWXqRPBVrlACEt9VxiD_zll2z3hMKDG7nhOQIFcD1O-8KIWQ,Mindboggling,4,0,Victor Dragone,,80.0.3987.99,12/19/2020,com.android.chrome
3936,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHJQMeItDT1EwAfZwaYrpFqixmJ-WZYJwh0-xKa3BlNOe6ARyaLaWIfxdRYZIDTj_rmbloxAjOUqI51X_Y,Good,4,0,Adnan Khan,,87.0.4280.101,12/19/2020,com.android.chrome
3937,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGO9hhC8E-DCytPpdwgVdSZaTx2CFVLmk5mMqJZB5Aw2Xx-kbQ-uREx9Bb3PAI23B_-kMOGjBbtFeo7Pyo,G tu v and pl at the fu ft ggpgfggf gg FF gg gg GR to l dig the ft f for pop GoPhone TVC fpp not FG CF yc xx e and a ptpdprpd Piotr for du Tutto p grubby RGV go g eh:-D:-D:-|:-D:-):'(:-!:-\,5,0,Krishna Krishna,,64.0.3282.137,12/19/2020,com.android.chrome
3938,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG7_ETCf3NQRZBQDqbzodzCS72jOTfGA7ChO7MIkriz2M4HcaG166OvmyOdxucFuj1rzehqRdn69eDZ8t4,Bad,1,0,kriti mishra,,83.0.4103.106,12/19/2020,com.android.chrome
3939,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFOI3-7JHoXw5GsdlgQHCSJ1YVonPawQxVT1Z2BOar6h4QAvZTEa5znIuaynMilIGERx6JEMr86u64intE,Ok,5,0,Alan Moneda,,,12/19/2020,com.android.chrome
3940,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGVa-lBv3In6pwfYYasUBUFhWWX65jtjVeJ-oM_ZFPVyHGAVKKKp6aIbSZfsMA81BkEnoQ_JxYCtkuDNGU,Always demand for update and cant work properly from these application my experience is bad,1,0,Rahul Pal,,74.0.3729.136,12/19/2020,com.android.chrome
3941,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFtRpSSQOwrWrbqY9BxdRMau9wgmw22l4yaEqQmsUZFGuBeijI24PNT3TqzvNHKN9n5WPiBUN0Ynjj8788,My best app,5,0,Aashma Begam,,74.0.3729.136,12/19/2020,com.android.chrome
3942,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEuLzuEoEZ0ofaEot9WxFxmQv6ESdkN5N_u1CORZSmNkhi-oidyKvocBe0nfqGrC-JuZL6Jf5ms7BkV9nE,👎,1,0,Michael Kuhn,,81.0.4044.111,12/19/2020,com.android.chrome
3943,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH7n35myKwWK5rNO5TQ3rHoAf0c5642Y_UQt--j3Lu7w808wm6xcG4N5V8s0vejFPK9yNBxHEx8eYV_CLw,it's ok,5,0,prashant tajpuriya,,84.0.4147.125,12/19/2020,com.android.chrome
3944,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG-Od_lqSX3kD2M2LRRLs5Orq3USJgbz8nfc1g0wgNNsabv0k1Nxu8nDa0D-P6cAi3-RAQUdeoJ4ZRVqAI,Not good!,4,0,yvonne mojica,,87.0.4280.101,12/19/2020,com.android.chrome
3945,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHNdCwesDTSPoMeJfjWZeFubVZzFtY-qSbfHyKUQuGg3htjvzQiiH2be2xa6cYVlAPgicBHPn9g8x5W4V4,Don't know why chrome started controlling the chromatic effect. Every time I scroll or try to copy paste anything from chrome it automatically start changing the blue light filter on it's own. That's too sore to eyes. Please remove or provide us with an option to block it,1,0,Shashank Shekhar,,87.0.4280.86,12/19/2020,com.android.chrome
3946,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFZD6agpGafJvAS5EPtHYIX09eFojLRacUHuSohMKmh1lHOs_dvBmZ7oyhzzxOHln5mblXgXUEV5bOH39I,Nice app,4,0,PRASHANTH gamer,,86.0.4240.110,12/19/2020,com.android.chrome
3947,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEY1Zbx2QAByfPc8VvdLCjWCkr3cStaNektu8viR0_nNA3oNMU9NkMd5APucN19zgTuXMaCuyoMrVxNIUQ,So long,5,0,MANOJ Dora,,85.0.4183.127,12/19/2020,com.android.chrome
3948,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFL2rTC4AqEb1Mpe0boW58361bQ58nhWZvHm-ec-_PZ3bh1ocaxRAWPbFcKYLTs0_SdNth5Id49iMcuzFw,Its not updating.,1,0,Yasmin Gorospe,,87.0.4280.101,12/19/2020,com.android.chrome
3949,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG5GRYCDuSKQOtoFWR8fYVWs_N1WVdHMIvFT7s-mJXuISwTTwiWP6OfmdJzDJOLYchmU0TUYX71C7LzMDo,Best,5,0,Rakesh Manna,,86.0.4240.110,12/19/2020,com.android.chrome
3950,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFqcThQekKuAxg8m8WTG5C8-F7dZjeijRWB8gbjRj4PSol5_leiz0_KzC5y7GkoICXTrMdrFViVAvb5gkk,Nice,5,0,Jalal Faisal,,64.0.3282.137,12/19/2020,com.android.chrome
3951,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGAHHhklokZ2f4NmkdLLzjONP9_EmhUT3B4ZRUjd4ZPRpW_QnsLSW0Rk2WvJpwVVAukcg_0CvFSAB7Fq6g,App not updating please fix it 🙏🙏🙏,1,0,Shyam Sah,,86.0.4240.99,12/19/2020,com.android.chrome
3952,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE8Ku_HvSSLAJInt_Y41ZRU9BCsuZCuJV8ff94KgPpkU-jTW-W00_31PWGeTtB6wgWDK6jdwBQbhEkOdi4,Keep us the best job for future developments.,5,0,Mohammad Fadli,,46.0.2490.76,12/19/2020,com.android.chrome
3953,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF66IUyLdeGSWudyJ2vWM4bWELPsw4VyQzdIy7gaSrLZOVIxlR7GZXHwRchwGjtA0ID3gay66UpQUEltds,It always recommend me new apps to install . Please do something,3,0,creative videos,,84.0.4147.105,12/19/2020,com.android.chrome
3954,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFqLRU00rqxzTDNmc81hmat6NZcIadcTyXsSEgOZaCnL8ZyW9ZDuAAI4FBcAdErLIA0-xcZIrup7-9XJko,Been having difficulties updating for months,1,0,Ebony Barrett,,85.0.4183.101,12/19/2020,com.android.chrome
3955,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEy97yDtzd1U-9czwI4G_bcF2iad6NThOhTG8oFqxyNqSgF6BTg4StysPjHe6mnzJDu5qDAIsY5VbMuAIA,It's no update why?,5,0,sajid aslam,,86.0.4240.185,12/19/2020,com.android.chrome
3956,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHCARlEnNBpEvjfsnpmcKIEr0H5WW5OwS8d7lwopGw47FtxD5a5XcBp3mjc_u8ZQ-0hwF9CF7OEwGcUyYM,Good,4,0,Venkat Ram,,84.0.4147.111,12/19/2020,com.android.chrome
3957,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGiv-x1xTxBs7lKZyvHxFBil-br6X5umRQol17VGS2uJ90cyTWfj3QawmEe9dk4iAl2btDu6KjviDhQkQM,I want Without fifi update crome on personal data,5,0,Akanksha Disale,,81.0.4044.138,12/19/2020,com.android.chrome
3958,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHj2ZOmStrYPccF1UsZsi-ahGrVaDRnGKoNQzkxr9J6qc9KGe7ffeOPsJg9M3EmkuGEIAoqGKQi7Enp39M,Sir my Chrome does not update please give me solution,1,0,vishal yadav brothers,,81.0.4044.111,12/19/2020,com.android.chrome
3959,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHU8kKL6Naikhj02bNEJfyhnuvt7BOG-0KfFKHHEeymR79_6Z7cFOJo8I0JsjX2AQXOBZ4IJFsgztw78a8,Cannot use the app because I cannot update the app.,1,0,Jonah Howell,,81.0.4044.138,12/19/2020,com.android.chrome
3960,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGeHD68XNbzSiMqPonvB7rpVjXy_o3jq2r161-4Y6dENetemN4u2gAhpLyCr0OVNbYrFmmhkHnsE_50tYo,Nice app,5,0,Raheel Haider,,85.0.4183.81,12/19/2020,com.android.chrome
3961,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEYmb3XaP7VnMNqvq5OasDwmg-SWdhtg_NAOmF4_RG5FnRrKeW8zlyR54p9zjTtxEXsSO5ZUsJkS-UOCk4,Allowing,5,0,Najimuddin Ahmed Swopon,,87.0.4280.101,12/19/2020,com.android.chrome
3962,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHz7BBbQpPBSlNn2YxnhN7eGPVdqvKU-MfYyIdqFTAUtzb0r8XILs5SnSI7fuSWtZkY93WG1poDZNDPUmc,Doesn't work at all on my HTV Evo 3D. Screen flickers all the time and keyboard (swiftkey) doesn't seem to be compatible (disappears all the time). Really disappointed.. Please let me know if this is ever fixed.,4,0,Christophe Naud-Dulude,,87.0.4280.101,12/19/2020,com.android.chrome
3963,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGfrxlyjSAHfiHfr3Pe0Z0rbPz3g6xzJp0QXQVuSZdVrVF9Sx23rSRIoXUaITkiFxFDBPzXoAvz18R1b9Y,Bad app,1,0,Jayamon Ct,,80.0.3987.99,12/19/2020,com.android.chrome
3964,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEOUH7-v5sd9WIGwyx_0U6gaRMvqThOW6Kv_FvVdlLqyCbrgYtSgDkfBC4FrrRQmpIO41Dpdtl1Z14KP4I,Nice app,5,0,Waliburfat waliburfat,,70.0.3538.110,12/19/2020,com.android.chrome
3965,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGxwO2RvFKmxGVFOytfJgCdof81i_u5-QhKSq5WpmfhRYV0ZzLsxowb3_vwa7fodUAcAdCtVVfRMLv3-es,Its It's good,5,0,Sohail Ahmed,,81.0.4044.138,12/19/2020,com.android.chrome
